nearc4,educ,black,smsa,south,married,exper,lwage
0,11,1,1,0,1,9,5.76832103729248
0,18,1,0,1,1,3,5.93489408493042
0,15,1,0,1,6,4,5.23644208908081
0,9,1,0,1,5,18,5.12396383285522
0,2,1,0,1,6,17,5.52146100997925
0,3,1,0,1,6,15,5.24702405929565
0,12,1,1,0,1,10,6.90775489807129
0,12,1,0,1,6,6,6.33505392074585
0,9,1,0,1,1,9,6.43615102767944
0,12,1,1,1,1,6,6.57088279724121
0,12,0,0,1,1,6,6.28785800933838
0,13,1,0,1,1,7,5.87211799621582
0,12,1,0,1,6,6,5.48063898086548
0,12,0,0,1,1,6,6.03548097610474
1,13,0,0,1,1,8,6.93342304229736
1,17,0,0,1,6,9,5.68697500228882
1,12,1,1,1,1,8,6.30991792678833
1,12,1,1,1,1,9,6.28785800933838
1,5,0,0,1,1,19,5.85793304443359
1,12,0,0,1,1,9,6.56667184829712
1,12,1,0,1,1,11,5.43372201919556
1,12,1,0,1,1,9,5.39362812042236
1,12,1,0,1,1,11,5.73657178878784
1,12,1,1,0,1,6,5.76832103729248
1,12,1,0,1,1,9,5.71373319625854
1,13,0,0,1,1,7,6.10924816131592
1,12,1,1,1,1,11,6.62406492233276
1,12,0,0,1,1,8,6.08221912384033
1,11,1,0,1,1,11,5.7838249206543
1,16,0,0,1,1,10,6.74052000045776
1,14,0,0,1,1,6,5.74620294570923
1,13,0,1,1,1,15,6.17170000076294
1,12,0,1,1,6,13,6.06145715713501
1,14,0,1,1,1,9,6.19440603256226
1,12,0,1,1,6,6,5.88887786865234
1,14,0,1,1,1,13,5.99146509170532
1,12,1,1,1,1,6,6.04737186431885
1,12,1,0,1,6,9,5.7397928237915
1,11,1,0,1,6,10,5.60211896896362
1,18,1,1,1,6,2,5.95324277877808
1,16,1,1,1,1,2,6.27098798751831
1,11,0,0,1,1,14,6.55108022689819
1,10,0,0,1,1,16,5.94280004501343
1,12,0,0,1,1,10,6.14203691482544
1,10,0,0,1,1,18,5.99146509170532
1,10,0,0,1,6,17,6.12029695510864
0,12,1,0,1,1,6,5.56068181991577
0,13,1,1,0,1,9,6.55819797515869
0,13,0,0,1,1,11,6.03308582305908
0,11,1,0,1,6,10,5.52146100997925
0,12,1,0,1,1,6,6.13122701644897
0,8,1,0,1,1,12,5.7838249206543
0,9,1,0,1,2,10,5.61677122116089
0,12,1,0,1,1,8,5.7838249206543
0,15,1,1,0,1,4,5.70378303527832
0,8,1,0,1,6,17,5.52146100997925
0,12,0,0,1,1,10,5.66296100616455
0,13,1,1,1,1,9,6.30991792678833
0,12,0,0,1,1,15,6.06145715713501
0,8,1,1,1,1,16,5.92692613601685
0,9,0,0,1,1,15,6.35784196853638
0,13,0,0,1,6,6,6.27476215362549
0,12,0,1,1,6,6,5.52146100997925
0,12,0,0,1,1,9,6.0867748260498
0,12,0,0,1,1,8,6.12468290328979
0,12,0,0,1,1,9,6.08221912384033
0,12,1,0,1,4,9,6.30991792678833
0,16,0,1,1,1,3,6.47697305679321
0,11,0,0,1,1,9,6.04737186431885
0,13,0,1,1,1,8,6.04025506973267
0,14,0,1,1,6,5,5.29831695556641
0,8,0,0,1,1,12,5.99146509170532
0,9,0,1,1,1,9,5.70378303527832
0,12,0,1,1,1,12,6.57088279724121
0,12,0,0,1,1,7,5.98645210266113
0,9,0,0,1,1,14,5.98645210266113
0,16,0,1,1,1,6,6.59850883483887
0,12,0,0,1,1,7,6.53378915786743
0,6,0,0,1,6,16,5.35658597946167
0,12,0,0,1,1,13,6.12029695510864
0,15,0,1,1,6,3,5.85793304443359
0,16,0,0,1,6,6,6.35784196853638
0,16,0,0,0,1,9,6.54965114593506
0,16,0,0,1,6,5,5.92692613601685
0,13,0,0,1,1,5,5.92692613601685
0,12,0,0,1,1,15,5.89715385437012
0,12,1,1,1,5,11,5.39362812042236
0,16,1,1,1,1,9,6.43133115768433
0,11,1,0,1,5,14,5.92692613601685
0,16,1,0,1,6,4,5.83188199996948
0,16,1,0,1,1,2,5.9401707649231
0,11,0,1,1,1,15,5.56068181991577
0,8,1,1,1,1,16,6.19236183166504
0,11,1,1,1,1,9,6.07073783874512
0,11,1,1,1,1,10,5.89989805221558
0,14,1,1,1,1,13,5.54907608032227
0,14,0,1,1,1,6,6.24027585983276
0,15,0,1,1,1,10,5.66296100616455
0,18,0,1,1,1,6,6.76388502120972
0,12,0,1,1,5,7,6.07073783874512
0,1,0,1,1,1,22,6.21460819244385
0,16,0,1,1,1,2,6.30627489089966
0,12,0,1,1,1,11,5.99146509170532
0,9,0,1,1,1,15,6.07073783874512
0,13,0,0,1,1,5,5.92692613601685
0,12,0,1,1,1,14,6.3044490814209
0,12,0,0,1,6,6,5.92692613601685
0,14,0,0,1,1,5,6.21460819244385
0,16,0,0,1,1,2,5.87211799621582
0,12,0,1,0,1,11,6.39693021774292
0,12,0,1,1,1,16,6.47697305679321
0,12,0,1,1,1,14,6.74288082122803
0,12,0,1,1,1,9,5.7838249206543
1,12,1,0,1,5,15,5.66642713546753
1,14,1,0,1,1,4,6.12468290328979
1,14,1,1,1,1,9,6.56667184829712
1,13,0,0,1,1,15,6.02344799041748
1,16,1,1,1,6,3,6.47543287277222
1,13,0,1,1,1,7,6.45046997070312
1,16,0,0,1,1,6,6.58063888549805
1,12,0,1,1,1,14,6.81673622131348
1,13,0,0,1,1,7,5.92692613601685
1,18,0,1,1,1,3,6.38350677490234
0,16,0,0,1,1,10,6.63856792449951
0,12,0,0,1,1,8,6.21460819244385
0,11,1,1,0,1,8,5.61677122116089
0,10,1,1,0,6,8,5.56068181991577
0,16,0,0,1,6,6,6.86901378631592
0,12,1,0,1,1,10,6.43775177001953
0,12,1,0,1,1,8,5.8081431388855
0,12,1,0,1,1,11,6.43775177001953
0,10,1,0,1,6,8,5.52146100997925
0,12,1,0,1,1,16,5.88332176208496
0,12,1,0,1,1,16,6.30991792678833
0,12,1,0,1,1,6,5.99893712997437
0,11,1,1,0,6,9,6.13772678375244
0,12,1,0,1,6,6,5.98141384124756
0,12,1,0,1,6,6,5.62762117385864
0,14,1,0,1,1,7,5.99146509170532
0,16,1,0,1,1,2,6.02827787399292
0,12,1,0,1,1,15,6.13556480407715
0,18,0,0,1,6,9,7.27378702163696
0,4,1,0,1,6,17,4.82831382751465
0,10,1,0,1,1,18,5.29831695556641
0,10,1,0,1,1,15,5.70378303527832
0,10,1,0,1,1,16,6.25575017929077
0,13,1,1,1,1,6,5.58349609375
0,11,1,0,1,1,9,5.7838249206543
0,9,1,1,1,5,15,5.85793304443359
0,9,1,0,1,1,19,5.82894611358643
0,13,1,0,1,1,6,6.43775177001953
0,10,0,0,1,1,13,5.36597585678101
0,12,0,0,1,1,10,6.53378915786743
0,8,0,1,1,1,18,5.61677122116089
0,10,0,0,1,1,16,6.12468290328979
0,12,1,1,1,5,8,6.42162179946899
0,16,1,1,0,1,3,6.59577989578247
0,12,1,0,1,5,8,5.09375
0,8,1,0,1,6,10,5.56068181991577
0,11,0,0,1,1,10,6.19847917556763
0,12,1,1,0,1,8,6.3543701171875
0,12,1,1,0,5,7,6.23441076278687
0,8,1,1,1,6,12,6.33682584762573
0,9,1,0,1,6,14,6.2441668510437
0,8,1,1,0,1,11,6.15485811233521
0,13,1,0,1,1,8,5.81412982940674
0,12,1,0,1,1,10,6.17586708068848
0,12,1,0,1,1,8,6.4645881652832
0,10,1,0,1,1,9,6.35088586807251
0,6,1,0,1,1,20,5.75257301330566
0,11,1,1,1,1,13,5.88610410690308
0,12,1,1,1,6,7,5.82600021362305
0,13,0,0,1,1,7,5.99146509170532
0,15,0,0,1,6,3,5.70378303527832
0,10,0,0,1,1,18,6.36302804946899
0,14,0,0,1,6,4,5.7714409828186
0,12,1,1,0,6,8,6.16331481933594
0,7,1,1,0,1,12,6.09807395935059
0,6,1,0,1,5,13,5.70378303527832
0,10,1,0,1,1,11,5.52942895889282
0,12,1,0,1,1,7,6.03787088394165
0,6,1,0,1,1,22,5.75890207290649
0,16,0,0,1,1,7,6.31535816192627
0,18,0,0,1,1,7,6.58063888549805
0,13,0,0,1,6,6,6.59167385101318
0,12,0,1,1,1,7,5.74939298629761
0,9,0,0,1,6,12,5.39362812042236
1,8,1,0,1,1,11,5.45958614349365
1,9,1,0,1,1,12,5.8081431388855
1,11,1,0,1,1,9,5.8081431388855
1,11,1,0,1,6,13,5.8081431388855
1,12,1,0,1,1,10,5.9401707649231
1,12,1,0,1,4,8,5.96614694595337
1,5,1,0,1,5,23,5.52146100997925
1,17,1,1,1,6,4,6.5117449760437
1,16,1,1,1,6,4,6.18001699447632
1,16,1,1,1,6,3,6.64509105682373
1,4,1,1,1,1,15,5.7838249206543
1,11,1,0,1,1,13,6.14203691482544
1,14,0,0,1,6,4,5.85793304443359
1,12,1,1,1,1,8,5.92692613601685
1,5,0,0,1,1,16,5.70378303527832
1,16,1,1,1,1,3,6.16331481933594
1,12,1,1,0,1,9,6.26909589767456
1,10,1,0,1,1,10,6.24027585983276
1,12,1,1,0,2,9,6.09807395935059
1,11,1,0,1,1,12,5.57973003387451
1,12,1,0,1,1,9,5.56068181991577
1,9,1,1,1,5,9,5.76205205917358
0,12,0,0,1,1,8,6.43935108184814
0,11,0,0,1,6,8,5.99146509170532
0,14,0,1,1,1,4,5.93489408493042
0,16,0,0,1,1,7,6.68835401535034
0,16,0,0,1,4,3,6.10255908966064
0,15,0,0,1,1,7,5.76519107818604
0,8,0,0,1,1,16,5.99396085739136
0,9,0,1,1,6,12,6.08221912384033
0,10,0,1,1,1,8,6.03308582305908
0,10,0,0,1,1,9,5.92692613601685
0,16,0,1,1,1,8,6.42324686050415
0,12,0,1,1,1,10,5.86929702758789
0,18,0,1,1,1,4,6.05208921432495
0,12,0,0,1,6,8,5.57973003387451
0,14,0,1,1,5,4,6.05444002151489
0,12,0,0,1,1,7,5.52146100997925
0,17,0,1,1,5,2,6.32793712615967
0,12,0,0,1,1,11,5.66642713546753
0,16,0,0,1,1,4,5.97381019592285
0,12,0,1,1,1,8,6.35784196853638
0,17,0,0,1,1,9,5.84643888473511
0,16,0,1,1,1,6,7.15617704391479
1,17,0,1,0,1,5,6.76273012161255
1,14,0,1,1,1,4,6.02344799041748
1,6,0,1,0,6,17,5.41610097885132
1,14,0,1,0,6,7,6.00141477584839
1,12,0,1,1,1,13,6.58063888549805
1,12,0,1,1,1,12,6.35784196853638
1,12,0,0,1,1,8,6.21460819244385
1,12,0,0,1,1,11,5.52146100997925
1,12,0,0,1,1,8,5.0434250831604
1,12,0,0,1,1,9,6.00635290145874
0,12,1,1,1,1,15,5.85793304443359
0,12,1,1,1,2,8,6.13556480407715
0,10,0,1,1,1,18,6.21460819244385
0,16,0,1,1,1,8,6.74052000045776
0,12,0,1,1,1,11,6.35784196853638
0,16,0,1,1,1,6,5.99146509170532
0,11,0,0,0,1,17,6.60800123214722
0,14,0,1,1,6,5,5.85793304443359
0,12,0,1,1,1,8,6.08221912384033
0,13,0,1,1,5,6,6.58892583847046
0,11,0,1,1,1,8,6.87729597091675
0,16,0,1,1,1,8,6.62140607833862
0,18,0,1,1,1,6,6.35784196853638
0,16,0,0,1,1,8,6.00141477584839
0,12,0,0,1,1,12,6.42324686050415
0,16,0,0,1,1,3,5.43807888031006
0,12,0,0,1,6,6,4.95582723617554
0,18,0,0,1,1,6,5.95324277877808
0,12,0,1,1,4,9,5.95324277877808
0,12,0,0,1,1,6,6.04500484466553
0,12,1,0,0,5,9,6.47697305679321
0,8,1,0,1,6,16,5.43807888031006
0,15,0,0,1,1,9,6.51025819778442
0,18,1,1,1,1,3,5.86929702758789
0,13,1,0,1,6,7,5.52146100997925
0,11,1,0,1,4,14,5.70378303527832
0,12,1,0,1,1,6,5.99146509170532
0,7,1,0,1,1,21,5.70378303527832
0,13,1,0,1,1,8,6.13122701644897
0,12,1,1,0,6,9,6.06842613220215
0,11,1,0,1,1,9,5.52146100997925
0,5,0,1,1,1,17,5.75257301330566
0,12,0,0,1,4,10,6.43775177001953
0,10,0,0,1,1,10,6.21460819244385
0,12,0,0,1,6,9,5.80211782455444
0,12,0,0,1,1,10,6.37161207199097
0,13,1,0,1,1,9,5.76832103729248
0,11,1,0,1,1,11,5.70378303527832
0,16,0,0,1,1,10,6.60394382476807
0,12,1,0,1,6,12,5.95324277877808
0,13,1,0,1,1,7,6.46302890777588
0,5,1,0,1,1,21,5.7838249206543
0,12,1,0,1,1,6,6.00635290145874
0,6,1,0,1,1,20,5.70378303527832
0,7,1,0,1,6,16,5.17048406600952
0,11,1,0,1,1,10,6.10924816131592
0,10,1,0,1,6,8,5.67675399780273
0,12,0,0,1,1,9,6.68586111068726
0,9,1,0,1,NA,12,5.92692613601685
0,10,1,0,1,1,8,5.43807888031006
0,13,1,0,1,1,14,6.28226709365845
0,7,1,0,1,1,18,6.04500484466553
0,10,0,0,1,4,11,5.88887786865234
0,9,0,0,1,1,12,5.70378303527832
0,12,0,0,1,1,10,6.32435894012451
0,16,1,0,1,1,6,6.15273284912109
0,12,0,0,1,4,16,6.18620920181274
0,12,0,0,1,1,8,6.39693021774292
0,11,1,0,1,1,17,5.89440298080444
0,10,1,1,1,NA,8,5.29831695556641
0,8,1,0,1,1,16,4.95582723617554
0,12,0,0,1,1,15,6.10479307174683
0,11,1,0,1,6,12,5.70378303527832
0,12,0,1,0,1,13,6.55961513519287
0,12,0,1,0,1,8,6.28039598464966
0,13,1,0,1,1,10,5.56068181991577
0,12,1,1,0,1,8,6.51471281051636
0,7,1,0,1,4,18,5.56068181991577
0,10,1,0,1,4,18,5.70378303527832
0,16,0,1,1,6,5,7.10249900817871
0,17,0,0,1,1,5,6.35784196853638
0,14,1,0,1,6,7,5.52146100997925
0,10,1,1,0,6,14,5.97635078430176
0,8,1,0,1,1,10,5.61677122116089
0,9,1,0,1,1,17,5.41610097885132
0,7,1,0,1,6,12,5.61677122116089
0,9,1,0,1,6,15,5.87493085861206
0,12,1,1,0,1,7,6.78558778762817
0,16,1,1,1,6,2,5.25749492645264
0,7,1,0,1,2,16,6.04025506973267
0,7,1,0,1,1,20,5.92692613601685
0,7,1,0,1,1,18,5.89715385437012
0,12,0,0,1,1,8,5.99146509170532
0,12,1,1,1,1,8,5.86646795272827
0,13,0,0,1,1,10,5.70378303527832
0,15,0,1,1,1,4,6.03068494796753
0,11,1,0,1,1,9,6.39693021774292
0,13,1,1,0,1,10,6.88038396835327
0,5,1,0,1,1,18,5.43807888031006
0,12,1,0,1,1,9,5.7397928237915
0,8,1,0,1,1,17,5.61312818527222
0,11,1,1,0,6,10,5.99146509170532
0,8,1,0,1,6,12,5.29831695556641
0,13,1,0,1,1,7,6.07534599304199
0,6,1,0,1,1,17,5.43807888031006
0,6,1,1,0,1,18,6.5944128036499
0,10,1,0,1,1,17,5.59842205047607
0,8,1,0,1,1,12,5.17048406600952
0,12,1,0,1,1,7,5.52146100997925
0,10,1,0,1,1,14,5.8081431388855
0,12,1,1,0,6,7,6.08221912384033
0,16,1,1,1,1,4,6.05912303924561
0,16,0,1,1,1,7,6.60664987564087
0,12,1,1,0,1,8,6.55108022689819
0,12,1,0,1,6,6,5.50125789642334
0,12,1,0,1,6,8,5.43807888031006
0,15,1,0,1,1,8,5.60947179794312
0,14,1,1,0,1,8,6.44888877868652
0,16,1,1,0,1,3,5.66642713546753
0,8,1,0,1,1,18,5.70378303527832
0,10,1,0,1,1,13,5.43807888031006
0,8,1,0,1,1,16,5.97888612747192
0,9,1,0,1,6,9,6.34913921356201
0,17,1,1,0,6,7,6.43775177001953
0,16,1,1,0,6,3,6.30991792678833
0,9,1,0,1,1,11,5.52146100997925
0,8,0,0,1,1,13,5.89440298080444
0,14,1,0,1,1,14,4.60516977310181
0,12,1,1,0,1,15,5.85793304443359
0,10,1,0,1,6,9,5.66988086700439
0,4,1,0,1,5,22,5.52146100997925
0,8,1,1,1,1,19,6.72503423690796
0,10,1,1,1,1,9,6.07534599304199
0,12,1,1,0,6,9,5.8081431388855
0,12,0,0,1,2,8,5.72358512878418
0,18,0,0,1,1,9,6.35088586807251
0,12,0,1,1,6,7,5.66296100616455
0,12,1,1,1,2,10,6.13772678375244
0,12,0,0,1,1,16,5.96357917785645
0,16,0,0,1,4,10,7.00850486755371
0,16,0,1,1,4,2,5.50125789642334
0,12,0,1,1,1,7,5.88053321838379
0,8,0,1,1,1,20,5.87773609161377
0,12,1,0,1,1,12,5.99146509170532
0,10,0,0,1,4,9,5.70378303527832
0,16,0,1,1,1,5,6.31535816192627
0,8,0,0,1,1,17,5.70378303527832
0,7,0,1,1,1,17,6.10924816131592
0,12,0,0,1,1,7,6.01371479034424
0,14,0,1,1,6,4,5.52146100997925
0,16,0,1,1,1,2,5.8200831413269
0,16,0,1,1,6,2,5.63478899002075
0,13,0,1,1,4,5,6.25958204269409
0,16,0,1,1,1,4,6.24027585983276
0,14,0,1,1,1,11,6.53813982009888
0,16,0,0,0,6,5,6.05208921432495
0,13,0,1,1,6,5,5.88887786865234
0,12,0,0,0,1,6,6.29526615142822
0,12,0,1,1,1,14,6.64509105682373
0,12,0,1,1,1,7,6.22455787658691
0,17,0,1,1,6,2,6.38181591033936
0,16,0,1,1,6,3,6.03787088394165
0,16,0,1,1,4,4,5.92692613601685
0,17,0,1,1,5,3,5.91079711914062
0,11,0,1,1,1,9,6.08221912384033
0,17,0,1,0,6,6,6.42810487747192
0,16,0,1,1,4,11,6.45362520217896
0,12,0,1,1,1,8,6.21460819244385
0,12,0,1,1,1,14,6.77422380447388
0,17,0,1,1,1,11,6.45362520217896
0,14,0,0,0,1,4,5.74620294570923
0,15,0,0,1,4,3,5.85793304443359
0,9,0,0,1,5,9,6.75343799591064
0,11,1,0,1,6,14,5.29831695556641
0,12,1,1,0,1,6,5.94803476333618
0,12,1,0,1,3,12,5.50125789642334
0,12,1,0,1,1,14,6.69456195831299
0,18,1,0,1,1,9,6.13556480407715
0,16,1,0,1,1,7,6.35784196853638
0,17,1,1,0,1,8,6.22653722763062
0,17,0,0,1,6,5,6.86901378631592
0,16,0,1,1,1,4,6.61069583892822
0,12,0,1,1,6,6,6.10924816131592
0,11,1,0,1,1,10,6.16541814804077
0,9,1,0,1,6,10,4.81218385696411
0,11,1,1,1,1,15,6.67708301544189
0,10,1,0,1,1,9,5.29831695556641
0,14,0,0,1,1,12,6.13556480407715
0,10,0,0,1,1,13,5.41610097885132
0,13,0,1,1,1,9,6.35784196853638
0,8,1,0,1,1,18,5.19295692443848
0,9,1,0,0,6,16,5.7838249206543
0,7,1,0,1,6,15,6.01371479034424
0,10,1,0,1,1,9,5.29831695556641
0,16,0,0,1,1,7,6.28971576690674
0,16,0,0,1,1,6,5.86929702758789
0,11,0,0,1,5,11,5.52146100997925
0,16,0,0,1,1,6,6.54102993011475
0,12,0,0,1,1,10,6.04025506973267
0,12,0,1,1,1,15,5.90263319015503
0,11,0,0,1,1,7,5.86078596115112
0,16,0,1,1,1,9,6.81673622131348
0,13,0,0,1,1,9,6.80239486694336
0,7,0,0,1,1,13,5.70378303527832
0,10,0,0,1,1,11,5.72684812545776
0,7,0,1,1,1,14,6.16331481933594
0,11,1,0,1,4,11,5.82894611358643
0,9,1,1,1,1,14,6.13772678375244
0,12,1,0,1,1,12,5.29831695556641
0,15,1,0,1,6,3,5.75257301330566
0,16,1,0,1,1,8,6.43775177001953
0,12,1,0,1,5,12,5.53733396530151
0,9,0,0,1,1,12,6.10924816131592
0,12,1,0,1,1,6,5.92692613601685
0,12,1,1,0,1,8,5.70378303527832
0,12,1,0,1,5,8,5.89715385437012
0,18,1,1,0,1,3,6.62007284164429
0,15,1,1,1,1,7,6.37842607498169
0,10,1,1,1,1,15,5.57973003387451
0,9,1,1,1,5,10,5.70378303527832
0,6,1,0,1,1,21,5.96614694595337
0,10,0,0,1,1,15,6.21460819244385
0,12,0,0,1,1,11,6.10924816131592
0,12,0,0,1,1,9,5.57215404510498
0,14,0,0,1,1,7,6.06842613220215
0,10,1,0,1,1,14,5.25749492645264
0,14,0,0,1,1,14,6.72022008895874
1,16,1,1,1,1,8,6.24027585983276
1,13,1,1,0,1,11,6.27098798751831
1,16,1,0,1,1,4,5.95324277877808
1,13,0,0,1,1,8,6.21460819244385
1,15,0,1,1,1,8,6.56807804107666
1,16,0,1,1,1,5,6.15697908401489
1,12,1,0,1,1,6,6.15273284912109
1,13,1,1,0,1,6,6.02344799041748
1,12,0,0,1,1,7,5.81412982940674
1,13,0,1,1,1,15,6.17586708068848
1,12,0,0,1,1,6,6.21460819244385
1,12,0,0,1,1,13,6.56948089599609
1,13,1,0,1,1,7,6.26339817047119
